landmark,distance,significance
0,0.1192262903831401,0
0,0.1102397563536086,0
0,0.1283867508268234,0
0,0.1324465991533351,0
0,0.108783956391258,0
0,0.1080716759965974,0
0,0.1144362125260092,0
0,0.130817988116523,0
0,0.1275533713606553,0
0,0.1254060761155165,0
0,0.1265228544220867,0
0,0.1258008359712142,0
0,0.122214963776431,0
0,0.118466900003815,0
0,0.125025047004426,0
0,0.1295764085641843,0
0,0.1209804352119903,0
0,0.1171332521682431,0
0,0.1158916924721227,0
0,0.1249123118013829,0
0,0.1295980844722377,0
0,0.1154916830962118,0
0,0.1140462304939921,0
0,0.1134870836915792,0
0,0.1121833738925971,0
0,0.1127730522901458,0
0,0.1333129508407557,0
0,0.128434597336957,0
0,0.1407424354233652,1
0,0.1311412731862656,0
0,0.1388574585214969,1
0,0.1183956639003391,0
0,0.1381215021260601,1
0,0.1370635408201847,1
0,0.1311395581469781,0
0,0.1344428340144708,1
0,0.1329141846254085,0
0,0.1195119644248195,0
0,0.1284628713182645,0
0,0.1257478180782472,0
0,0.1340423699383724,1
0,0.1157968715716873,0
0,0.1304997465616714,0
0,0.1255125360113564,0
0,0.1338232478752735,0
0,0.1227358018761275,0
0,0.1180842178893865,0
0,0.1297977028602752,0
0,0.1164411782434398,0
0,0.118467466635651,0
0,0.1155179559330815,0
0,0.1139321580316256,0
0,0.126312300935106,0
0,0.1296028655667279,0
0,0.1133247075821669,0
0,0.1128073484974378,0
0,0.1124127910324792,0
0,0.1122649335413728,0
0,0.1340262645958447,1
0,0.1301631690861825,0
0,0.113632998133848,0
0,0.1166462500353611,0
0,0.1184724342463722,0
0,0.1341999018139014,1
0,0.1300558919627629,0
0,0.1190192018584515,0
0,0.1196053242596485,0
0,0.1301413003323065,0
0,0.1198235739310546,0
0,0.1190869145375187,0
0,0.1216795539832498,0
0,0.1251566732955736,0
0,0.1295340945843769,0
0,0.1256717237836355,0
0,0.136056191349626,1
0,0.1265343648675705,0
0,0.1267881236182663,0
0,0.1289449154150287,0
0,0.1284904711031762,0
0,0.1321036389051202,0
0,0.1345002463440598,1
0,0.1346271153886569,1
0,0.1118022375382379,0
0,0.1340462593041373,1
0,0.1125662326347584,0
0,0.1282501172428335,0
0,0.1114773095117543,0
0,0.1182959757964843,0
0,0.110701933112376,0
0,0.1296421186169594,0
0,0.109828743750215,0
0,0.1098559462743243,0
0,0.1286364233279287,0
0,0.1294513161927842,0
0,0.1098161806577007,0
0,0.1107547400490567,0
0,0.1095447887234648,0
0,0.1089867971905259,0
0,0.1297088929705449,0
0,0.1304218806005532,0
0,0.1091244004476931,0
0,0.1118393959400767,0
0,0.129941661696309,0
0,0.1122015183455126,0
0,0.1327472421572141,0
0,0.1123687610148254,0
0,0.1188794274843374,0
0,0.1116383241435391,0
0,0.1201955458707016,0
0,0.1371313502891863,1
0,0.1405878415924542,1
0,0.13132923124546,0
0,0.1175890195220649,0
0,0.1175953861883947,0
0,0.1521587347650154,1
0,0.1233236409647212,0
0,0.1173614854729381,0
0,0.1170218888777851,0
0,0.1154692349451251,0
0,0.1514412690922998,1
0,0.115009283172696,0
0,0.1157256268695029,0
0,0.1161303230557319,0
0,0.1154111704848406,0
0,0.1235771039876837,0
0,0.1472976059808594,1
0,0.1147550201603374,0
0,0.1147026572438119,0
0,0.1149230835891803,0
