landmark,distance,significance
18,9.465536664243142e-06,0
18,5.735821512488748e-05,0
18,0.0005354857185209,0
18,0.4350386508878623,1
18,0.0042418636926817,0
18,0.0057953286081845,0
18,0.0002645811485823,0
18,0.0451991544762582,1
18,1.682534018511306e-05,0
18,0.0040677993375398,0
18,0.0017767501945611,0
18,0.0003441470121617,0
18,0.0041960840332927,0
18,0.0001321653284062,0
18,0.0001590189802134,0
18,0.0041950411690793,0
18,0.0054624321153323,0
18,0.0200070570753444,0
18,0.0003334853937633,0
18,0.0055755315638093,0
18,9.848829630708272e-05,0
18,0.0345626638757747,1
18,0.0040824064047438,0
18,0.0014502792292267,0
18,0.0018998925060883,0
18,0.0038908481634203,0
18,0.0002592625970738,0
18,0.0001188481075263,0
18,0.003538120712599,0
18,0.0523183958399183,1
18,0.0063158364446162,0
18,0.0044956257568038,0
18,0.0050211898531032,0
18,0.0044968662716546,0
18,0.0005367428726538,0
18,0.0005409883828721,0
18,0.0064233500212178,0
18,0.0018975204620103,0
18,0.0122368321980678,0
18,0.0056527037401571,0
18,0.000333826598166,0
18,0.0060912553107201,0
18,0.0063380639066691,0
18,0.0001269501614711,0
18,0.0042620181597369,0
18,0.0030418772600779,0
18,0.0337049347093746,1
18,0.0067436179601808,0
18,0.0028202720327819,0
18,0.0045203246526296,0
18,0.0005945612729485,0
18,0.0001880597037308,0
18,0.0047797147239214,0
18,0.0046933819549008,0
18,0.1838486700397428,1
18,0.0061922007464878,0
18,0.012544352446308,0
18,0.0013925537162088,0
18,0.0042208573466159,0
18,0.0005916245720668,0
18,0.0042699943873114,0
18,0.0001143501587965,0
18,0.0013395960310508,0
18,0.0004263437881205,0
18,0.0003519922101923,0
18,0.0039363364843824,0
18,0.0096022717609188,0
18,0.0018086433677542,0
18,0.0047256660017877,0
18,0.0001336681072381,0
18,0.0199260601563083,0
18,0.1359891789173476,1
18,0.0030930154883799,0
18,0.0774666610113659,1
18,0.0047092710175814,0
18,0.0045517400507112,0
18,0.0001013852144865,0
18,0.0110323958622632,0
18,0.0017061320069533,0
18,0.0058828825656179,0
18,0.0075569294393654,0
18,0.088133445944256,1
18,0.0002644121478863,0
18,0.0045684603805979,0
18,0.0096056323763475,0
18,0.0034790038356334,0
18,0.0070775829270134,0
18,0.0320318764964548,1
18,0.0040102510855224,0
18,0.0020882383608851,0
18,3.6832897950006542e-06,0
18,0.0002322018732194,0
18,0.000435900696347,0
18,0.0044266254289706,0
18,0.006338692966675,0
18,0.0001522822060813,0
18,0.000592512403758,0
18,0.0045517487094677,0
18,0.0055773203539208,0
18,0.0051645079625712,0
18,0.0018565908201687,0
18,0.0202768061830408,0
18,0.0049428075819998,0
18,0.0004346395983601,0
18,0.000253152927118,0
18,0.0004089381771134,0
18,0.0281320841123516,1
18,0.0001392412965658,0
18,0.0040744938211742,0
18,0.0065004977978178,0
18,0.0018716125871482,0
18,0.0045823999191543,0
18,0.0041998913388858,0
18,0.0002022625293169,0
18,0.0019176590861627,0
18,0.3776449044530281,1
18,0.0110926989020104,0
18,0.0079619907663074,0
18,0.0020869058304082,0
18,0.0105400961421018,0
18,0.004674801787879,0
18,0.0039817939669323,0
18,0.005765457906419,0
18,0.004400222809135,0
18,0.0041093585558259,0
18,0.0032198429565288,0
18,0.0128445208362437,0
18,0.0024372741288892,0
18,0.0003892967070624,0
18,0.0659397167255373,1
18,0.0001313658161368,0
18,0.0043527930235164,0
18,0.0046212334923137,0
18,0.005149484760375,0
18,0.0018358229302568,0
18,0.0034785188566414,0
18,0.0045516301592096,0
18,0.0041527618424134,0
18,0.0062123177199435,0
18,0.01209735903258,0
18,4.8315863388194856e-05,0
18,0.0041773620351958,0
18,6.207749881517773e-06,0
18,0.0051809645727514,0
18,0.2461282889659173,1
18,0.0040813903862946,0
18,0.0135953248625945,0
18,0.0043611459265697,0
18,0.000942516018574,0
18,0.0021300608504403,0
18,0.0005573157346647,0
18,0.0002637403064983,0
18,5.544201931672108e-06,0
18,0.0014581109097732,0
18,0.0058866814625949,0
18,0.003672832616556,0
18,0.0004307466369965,0
18,0.0001301463585226,0
18,0.006347488081705,0
18,0.0034334455270436,0
18,0.0004422755698999,0
18,0.0387052067937702,1
18,0.0044020232952045,0
18,0.0048902823529396,0
18,0.004355131044792,0
18,0.0450436631066218,1
18,0.0344363261975955,1
18,0.1402568336588108,1
18,0.000421040606178,0
18,0.0041497236286004,0
18,0.0465710947123291,1
18,0.0055979285051179,0
18,0.0001233519212,0
18,0.0045389807331957,0
18,0.0055021486809068,0
18,0.0055979505097035,0
18,0.0115588042502352,0
18,0.0145806240506416,0
18,0.006212740398336,0
18,0.0068208524353137,0
18,0.0067542209290753,0
18,0.000127961560246,0
18,0.0504507148140493,1
18,0.0063369489377607,0
18,0.0021225766965851,0
18,0.0017992096384998,0
18,0.0009767921591243,0
18,0.0043273880062239,0
18,0.0004296971170016,0
18,0.4859300265897145,1
18,0.0043314355291204,0
18,0.0078748912723402,0
18,0.0006373361998308,0
18,0.4908439866577161,1
18,0.0010071134952896,0
18,0.0006487369693402,0
18,0.0036112961235356,0
18,0.000122531031979,0
18,0.0049013703838183,0
18,0.0059443950615553,0
18,0.0001282008395377,0
18,0.0040673993006518,0
18,0.006142804768982,0
18,0.0071033807297052,0
18,0.0003571136136415,0
18,9.29090868439688e-05,0
18,0.0589794732553782,1
18,0.0043165796989259,0
18,0.0130510492436127,0
18,0.0001063796884073,0
18,0.000559781961578,0
18,0.0013026981313731,0
18,0.0052321130594075,0
18,0.0001309593792185,0
18,0.0043720613046161,0
18,0.0052406758178661,0
18,0.3000868128315573,1
18,0.0037418441930893,0
18,0.0009279222468027,0
18,0.0031807773184455,0
18,0.0003489602048671,0
18,0.0001042623702337,0
18,0.0044425413829952,0
18,0.0017652503644393,0
18,0.0047285879699015,0
18,0.0018822318372968,0
18,0.0048136646461236,0
18,0.0075530060319571,0
18,0.0001301080990727,0
18,0.0019278163878538,0
18,0.0386967331860712,1
18,0.0122848919785128,0
18,0.0038545695706891,0
18,0.0001302764511674,0
18,0.0001143531515718,0
18,0.0003684886411774,0
18,0.0043501126633763,0
18,0.0042439292883646,0
18,0.0049943796118039,0
18,9.69250297581532e-05,0
18,0.0015754640951034,0
18,0.0016845981831251,0
18,0.0042256955445246,0
