landmark,distance,significance
24,0.0001573902901113,0
24,0.0001801742152429,1
24,0.0001762487627887,1
24,0.0001596849395318,0
24,0.0001581115804904,0
24,0.0001525233828098,0
24,0.0001632516745639,1
24,0.0001587591802423,0
24,0.000157800715798,0
24,0.0001308238555037,0
24,0.000163031267678,1
24,0.0001618212137708,1
24,0.000167656021021,1
24,0.0001529537042798,0
24,0.0001285689206846,0
24,0.0001513160131385,0
24,0.0001593886751363,0
24,0.0001555175013816,0
24,0.000161125704984,1
24,0.0001666556355395,1
24,0.0001610098303931,1
24,0.000154618903197,0
24,0.0001798003498088,1
24,0.0001527156908839,0
24,0.0001559848045673,0
24,0.0001587804086086,0
24,0.0001493448698537,0
24,0.0001638202403891,1
24,0.0001629436865518,1
24,0.0001510238027045,0
24,0.0001677831691039,1
24,0.0001390845485664,0
24,0.0001627750937114,1
24,0.0001520898246116,0
24,0.0001664501281037,1
24,0.0001542866622845,0
24,0.0001597011074244,0
24,0.0001678350703901,1
24,0.0001609076371154,1
24,0.0001737983471494,1
24,0.000178339750588,1
24,0.000161859654594,1
24,0.0001511574419498,0
24,0.0001762090759766,1
24,0.0001711431628761,1
24,0.0001669635868697,1
24,0.0001621086241047,1
24,0.0001370314314929,0
24,0.0001630306196659,1
24,0.0001532878648396,0
24,0.000167879934495,1
24,0.0001624815392989,1
24,0.0001389180500387,0
24,0.0001377176345636,0
24,0.0001527164689866,0
24,0.0001561496385879,0
24,0.0001596093961039,0
24,0.0001644579895283,1
24,0.0001538436408983,0
24,0.0001588821613649,0
24,0.0001631122188017,1
24,0.0001556467251996,0
24,0.000156125552412,0
24,0.0001567659541111,0
24,0.0001563099862592,0
24,0.0001657384926467,1
24,0.0001731657111882,1
24,0.000162236240622,1
24,0.0001710476201951,1
24,0.0001617558760177,1
24,0.0001581546614369,0
24,0.0001620183903064,1
24,0.0001625169700709,1
24,0.0001808612195072,1
24,0.0001618967094468,1
24,0.0001616533981217,1
24,0.0001618381404596,1
24,0.0001741627315656,1
24,0.0001626469292482,1
24,0.0001646660289836,1
24,0.0001596104484984,0
24,0.0001575179195789,0
24,0.0001592652364747,0
24,0.0001535586572566,0
24,0.0001425159378166,0
24,0.0001375389737025,0
24,0.000156496754422,0
24,0.000179989445395,1
24,0.00015285216688,0
24,0.0001561889724872,0
24,0.0001629293251214,1
24,0.0001615982339208,1
24,0.0001584217171108,0
24,0.0001597901797389,0
24,0.0001547854636585,0
24,0.0001799040875138,1
24,0.0001628008664586,1
24,0.0001351288290714,0
24,0.0001763451930226,1
24,0.0001619577760404,1
24,0.0001580720648465,0
24,0.0001761741115818,1
24,0.0001735424840046,1
24,0.0001556385124507,0
24,0.0001598284800492,0
24,0.0001626944151609,1
24,0.000164647422145,1
24,0.0001673086343906,1
24,0.0001680385269634,1
24,0.0001738402015445,1
24,0.0001598380193626,0
24,0.0001520718154978,0
24,0.0001660394585596,1
24,0.0001550981671771,0
24,0.0001530918458991,0
24,0.000163906737822,1
24,0.0001519790913888,0
24,0.0001626925025835,1
24,0.0001680198718556,1
24,0.0001680308023286,1
24,0.0001618247600945,1
24,0.0001550990633536,0
24,0.0001709643021041,1
24,0.0001676948153589,1
24,0.0001772801031563,1
24,0.0001507225791284,0
24,0.000162280007867,1
24,0.0001550673599786,0
24,0.0001758759461033,1
24,0.0001634337844398,1
24,0.0001552084546574,0
24,0.0001627661828003,1
24,0.0001501228665348,0
24,0.0001651642155417,1
24,0.0001659974758037,1
24,0.0001616199755271,1
24,0.0001627160264145,1
24,0.0001561188987614,0
24,0.000162807869492,1
24,0.0001512335730978,0
24,0.0001571188654785,0
24,0.0001679051572182,1
24,0.0001553380866324,0
24,0.0001616236457551,1
24,0.0001440768431924,0
24,0.0001526946309922,0
24,0.0001604348345991,1
24,0.0001580486469755,0
24,0.0001583192907809,0
24,0.0001530660184658,0
24,0.0001531384256149,0
24,0.0001620029294447,1
24,0.0001578694493923,0
24,0.0001454417082942,0
24,0.0001581822292358,0
24,0.0001602716379909,1
24,0.0001765270833416,1
24,0.0001505377403057,0
24,0.0001530418011927,0
24,0.0001509793627173,0
24,0.0001449713995203,0
24,0.0001731580529305,1
24,0.0001571907643475,0
24,0.0001630758165441,1
24,0.0001680404806448,1
24,0.0001735611206328,1
24,0.000162723414148,1
24,0.0001501708944038,0
24,0.0001572114377745,0
24,0.0001626005138911,1
24,0.0001443644055229,0
24,0.0001671434409393,1
24,0.0001656728598613,1
24,0.0001596330168404,0
24,0.0001535626714058,0
24,0.0001632154995362,1
24,0.0001569059390486,0
24,0.0001670392634417,1
24,0.0001732278745421,1
24,0.0001581302752038,0
24,0.000154139762352,0
24,0.0001332785797921,0
24,0.000151899281601,0
24,0.0001560813330867,0
24,0.0001725448852447,1
24,0.0001799098141473,1
24,0.0001531015772135,0
24,0.0001537911066007,0
24,0.0001794241775032,1
24,0.0001623907779332,1
24,0.0001616066950738,1
24,0.0001582418030756,0
24,0.0001719724504805,1
24,0.0001635162381987,1
24,0.0001442388598386,0
24,0.0001577351473289,0
24,0.0001546869169954,0
24,0.0001571912153953,0
24,0.0001580828483917,0
24,0.0001616069552177,1
24,0.0001619668623006,1
24,0.0001484234814983,0
24,0.0001532409981862,0
24,0.0001629380627442,1
24,0.0001633618107004,1
24,0.0001571716081752,0
24,0.0001616301185721,1
24,0.0001660845601353,1
24,0.0001543704749645,0
24,0.000154105290211,0
