landmark,distance,significance
4,0.1596757558336699,0
4,0.2191190760135561,1
4,0.1580740379681511,0
4,0.2052304689397535,1
4,0.1700406981757218,1
4,0.1825302686423549,1
4,0.1445700011472072,0
4,0.1389165666563165,0
4,0.1585790696977668,0
4,0.1592347106815777,0
4,0.1795596406305626,1
4,0.1610125129665378,0
4,0.1646966895269146,0
4,0.1733627332137409,1
4,0.1444398976145967,0
4,0.1462967868731966,0
4,0.1720574693727256,1
4,0.1369540222411084,0
4,0.1536754837161042,0
4,0.1487151107363904,0
4,0.1526589977696108,0
4,0.2057794700824724,1
4,0.1560125524464504,0
4,0.1821335860338166,1
4,0.2157777323572732,1
4,0.1379878899568357,0
4,0.1625359176330916,0
4,0.182165252156869,1
4,0.1520463033727587,0
4,0.1561081341235509,0
4,0.1644397848998881,0
4,0.1527162003727304,0
4,0.1818230098900853,1
4,0.1408152384225476,0
4,0.1590821807950051,0
4,0.1585598482339584,0
4,0.1724800738948998,1
4,0.1560245739461901,0
4,0.1298507882628888,0
4,0.1785599242418463,1
4,0.1791318936400142,1
4,0.1671664627886824,1
4,0.1536584984218629,0
4,0.2024845279270554,1
4,0.1862362686697313,1
4,0.1536673604477434,0
4,0.1596597839445917,0
4,0.1479028810174957,0
4,0.215769889135131,1
4,0.1492875000300556,0
4,0.165375958996881,1
4,0.1639308476970832,0
4,0.1903503570481922,1
4,0.1499485663350769,0
4,0.1527693804631776,0
4,0.1539486039052927,0
4,0.1649824585268712,1
4,0.1300153814775557,0
4,0.1732583570907597,1
4,0.1838748807034647,1
4,0.1499973597319464,0
4,0.2030109512986851,1
4,0.1458422832504937,0
4,0.182747566113977,1
4,0.1679822390692389,1
4,0.1861030193151897,1
4,0.209246661240006,1
4,0.1658976765044884,1
4,0.1488732847761712,0
4,0.1820477725904916,1
4,0.1736956812813196,1
4,0.1861700821334566,1
4,0.1442255647876636,0
4,0.207307172557529,1
4,0.155493068634638,0
4,0.1639690060315237,0
4,0.1491948706750747,0
4,0.1479329191722656,0
4,0.14917646251592,0
4,0.1436350140624452,0
4,0.1624283811262195,0
4,0.1641357902219604,0
4,0.1631927104565468,0
4,0.1481429084101466,0
4,0.1481798850490913,0
4,0.1456010442332803,0
4,0.1558728221940881,0
4,0.1895481239206962,1
4,0.167124644506154,1
4,0.2002740027408137,1
4,0.1812921996727056,1
4,0.1480548297289043,0
4,0.142773380819989,0
4,0.1426483375296536,0
4,0.1501230253858743,0
4,0.2092742775049322,1
4,0.1492846293100494,0
4,0.2024655865825304,1
4,0.145474016731946,0
4,0.1560664384080643,0
4,0.2055059090750192,1
4,0.1671113152939455,1
4,0.139810883846178,0
4,0.2191015127979867,1
4,0.140668519670441,0
4,0.1792527249329192,1
4,0.1571752462911465,0
4,0.1729328724769074,1
4,0.1645763421695276,0
4,0.1734276286313499,1
4,0.1496457305714136,0
4,0.1622223986927279,0
4,0.1815946262668498,1
4,0.1808415876541491,1
4,0.145893528176229,0
4,0.143519281452752,0
4,0.165680582860422,1
4,0.1704375521503768,1
4,0.1818684670390754,1
4,0.1468591575673275,0
4,0.155854466095978,0
4,0.1487412310774072,0
4,0.1479437045649908,0
4,0.1541974852036422,0
4,0.1565384741988516,0
4,0.1814748802488651,1
4,0.1672326777605302,1
4,0.1473390785482883,0
4,0.1626244862206033,0
4,0.1389470981677601,0
4,0.199851989710533,1
4,0.1689885125746996,1
4,0.1564666636643997,0
4,0.1665232911802591,1
4,0.1684183085176386,1
4,0.1504347220224083,0
4,0.1856514886330393,1
4,0.1544279441289229,0
4,0.1463842901621229,0
4,0.1393110744028194,0
4,0.1670657093886356,1
4,0.1546427653808092,0
4,0.1645908483658117,0
4,0.1448750442416607,0
4,0.1806733443120926,1
4,0.1378645465825906,0
4,0.1472447684040972,0
4,0.1803382899979471,1
4,0.1463192975909988,0
4,0.1811139448092916,1
4,0.1561658386466362,0
4,0.157800863294442,0
4,0.1643683818460987,0
4,0.1534466179362879,0
4,0.1606774200307867,0
4,0.1456680125686673,0
4,0.1989391496183105,1
4,0.1798992528096263,1
4,0.1408042288756131,0
4,0.1433497645141274,0
4,0.1392158094505962,0
4,0.1652305017157702,1
4,0.172147476990784,1
4,0.174118680125048,1
4,0.146734132025378,0
4,0.1553138295641351,0
4,0.1523400442839152,0
4,0.1456406984033248,0
4,0.1554446054386346,0
4,0.1346033329581022,0
4,0.1585681406357102,0
4,0.1570702126035935,0
4,0.1490036196198857,0
4,0.158480673091151,0
4,0.2095045170647511,1
4,0.1804419511667406,1
4,0.1734039686935916,1
4,0.1458973977739847,0
4,0.1660756938631467,1
4,0.1476891812262283,0
4,0.1684087481825994,1
4,0.1489357092214507,0
4,0.1845097574832335,1
4,0.1585995967626861,0
4,0.1404775308553209,0
4,0.1488427448687101,0
4,0.1601194355227219,0
4,0.175917216935153,1
4,0.1521391977104004,0
4,0.1470470877529027,0
4,0.1919547814544563,1
4,0.1745105375525236,1
4,0.1483698802868164,0
4,0.1874894573291887,1
4,0.177884937575497,1
4,0.1869040773268736,1
4,0.1728130628320775,1
4,0.1355744483151156,0
