landmark,distance,significance
12,0.0668586855280974,1
12,0.0434273009212576,0
12,0.0420175275342744,0
12,0.0460061684546868,0
12,0.0536100392285645,1
12,0.0531783573529025,1
12,0.0381400422084402,0
12,0.0484455364606349,1
12,0.0383067283929695,0
12,0.0499223030853077,1
12,0.0374988252188647,0
12,0.0379774672358287,0
12,0.043390772851833,0
12,0.0466557378546184,0
12,0.0585686839781987,1
12,0.0502868848802843,1
12,0.0434718071886252,0
12,0.0412332603269918,0
12,0.0419083337043658,0
12,0.0492648882752397,1
12,0.0392047504031196,0
12,0.0684440110162264,1
12,0.0417055427701482,0
12,0.0411287580665184,0
12,0.0441133675213356,0
12,0.0380843189890017,0
12,0.0427255692967254,0
12,0.0551306266776812,1
12,0.0433017506021312,0
12,0.0386264563045911,0
12,0.042579181617331,0
12,0.06214195571707,1
12,0.0369955234838852,0
12,0.0375521381211473,0
12,0.0373529225353336,0
12,0.0661942370872972,1
12,0.0379888712892081,0
12,0.0441203417032853,0
12,0.0520366586323796,1
12,0.0367747549494679,0
12,0.0405602134586224,0
12,0.0564601766094388,1
12,0.0376430568001722,0
12,0.038168414439943,0
12,0.038970603136275,0
12,0.0418680300827114,0
12,0.0386576674538136,0
12,0.0605424453185241,1
12,0.0412657721913822,0
12,0.0542471804401521,1
12,0.0378008647261127,0
12,0.0375475971919444,0
12,0.0423286781876697,0
12,0.0424097748582602,0
12,0.0436044621495683,0
12,0.04963016965482,1
12,0.0679980313640577,1
12,0.0436147759768966,0
12,0.0473309631619441,1
12,0.0416243862650032,0
12,0.0398277730009513,0
12,0.0468465760550556,1
12,0.0417187005271648,0
12,0.0458636788321453,0
12,0.0381410202531357,0
12,0.0453452662402439,0
12,0.0408460897211769,0
12,0.0460633493862582,0
12,0.0421397713099341,0
12,0.0425682061422484,0
12,0.0457271034688583,0
12,0.0747161513206346,1
12,0.0382489415789258,0
12,0.0441765003092176,0
12,0.0572198892096743,1
12,0.0377623828293817,0
12,0.0568324728458543,1
12,0.0601645254518187,1
12,0.0474153494964772,1
12,0.0382372973435428,0
12,0.0624032365863833,1
12,0.0618767691047142,1
12,0.0428622529130904,0
12,0.0387650076952538,0
12,0.0388950318845643,0
12,0.0559528667795832,1
12,0.0389639950412831,0
12,0.0606786991016024,1
12,0.0387091028889029,0
12,0.0392115809931608,0
12,0.0384003172225912,0
12,0.0425779290515799,0
12,0.0378209848968424,0
12,0.0538820560711435,1
12,0.0389689212395644,0
12,0.0535029173535437,1
12,0.0613910106261002,1
12,0.0401665003608459,0
12,0.037200309980362,0
12,0.0398916085443936,0
12,0.0620875984131249,1
12,0.0599590907493158,1
12,0.0440512811667072,0
12,0.0382995314285427,0
12,0.0465118358671321,0
12,0.0444322982955079,0
12,0.0466447620010604,0
12,0.0495821654467451,1
12,0.0623143870549291,1
12,0.0416007255604758,0
12,0.038139942052364,0
12,0.035840945641769,0
12,0.0397580710443177,0
12,0.0382429071925427,0
12,0.0375694817951888,0
12,0.0379817776007797,0
12,0.0586949738757344,1
12,0.0406274538196443,0
12,0.0687183247821032,1
12,0.061381771998409,1
12,0.0653178420509658,1
12,0.0401702296503212,0
12,0.0556478633215319,1
12,0.0543857236646509,1
12,0.0608296560548603,1
12,0.0379393690515364,0
12,0.0462117991039338,0
12,0.0440519629234828,0
12,0.0388135174416881,0
12,0.0426515763953678,0
12,0.061958859920846,1
12,0.0436187466892614,0
12,0.0595279539287837,1
12,0.0623359336371551,1
12,0.0437763065502429,0
12,0.0483327806887535,1
12,0.0434603956001399,0
12,0.0416016695732835,0
12,0.0615980436724523,1
12,0.0363482071872264,0
12,0.038354818116486,0
12,0.0382683111299244,0
12,0.038331487839127,0
12,0.0459415192601896,0
12,0.0418881194133608,0
12,0.0588102465493191,1
