landmark,distance,significance
8,0.1460851757875951,1
8,0.1302027285811141,0
8,0.141371038030677,0
8,0.1465793186253776,1
8,0.1483224286486296,1
8,0.1388460908350363,0
8,0.1315828949451145,0
8,0.1401639185900468,0
8,0.1498498466312802,1
8,0.1188572795498989,0
8,0.1303633458927749,0
8,0.1396578848386282,0
8,0.1392382080796334,0
8,0.1338819103814449,0
8,0.1394207145580258,0
8,0.1305490598138759,0
8,0.1518881680725416,1
8,0.1928227367495162,1
8,0.1278313873424255,0
8,0.1260088347592387,0
8,0.1277652005865977,0
8,0.1253240617538676,0
8,0.1521810384890539,1
8,0.1227036156411953,0
8,0.1320599717064843,0
8,0.1379236365384674,0
8,0.1342532788451758,0
8,0.1399006186167838,0
8,0.1478553672620643,1
8,0.1353125950406139,0
8,0.1839691376505116,1
8,0.1263493761212709,0
8,0.1475508537287749,1
8,0.1399401369607571,0
8,0.1576750684054166,1
8,0.129765313170787,0
8,0.1318094465396704,0
8,0.1391707162443816,0
8,0.141619499384661,0
8,0.1376015675862278,0
8,0.1469332200671146,1
8,0.1324379430911562,0
8,0.1265704768230525,0
8,0.1773316983621169,1
8,0.1711785968321338,1
8,0.1477787718824068,1
8,0.129820484732209,0
8,0.1326848424712396,0
8,0.1400756327088151,0
8,0.1502371945961231,1
8,0.136533693099735,0
8,0.1841529976699624,1
8,0.1442595222223856,0
8,0.1402328327577846,0
8,0.1339537501358056,0
8,0.1261859284052212,0
8,0.1255714831795745,0
8,0.1377285722108488,0
8,0.1718850368843812,1
8,0.1320013188063703,0
8,0.1476444827461776,1
8,0.1691777304414438,1
8,0.179141555720687,1
8,0.1369865661560331,0
8,0.1753798840108979,1
8,0.1287783541853771,0
8,0.1471669720686796,1
8,0.1252586113898365,0
8,0.1262501241842525,0
8,0.1324221488806716,0
8,0.1289867916434502,0
8,0.1250079916889329,0
8,0.1844731583072872,1
8,0.1362085620246615,0
8,0.1391834779058996,0
8,0.141362699831068,0
8,0.1834815097939763,1
8,0.1311884719421885,0
8,0.1322322255989681,0
8,0.1335668225535084,0
8,0.130792561372132,0
8,0.1397748532549127,0
8,0.1321611906210995,0
8,0.143271863357306,0
8,0.1301170856912839,0
8,0.1492844717017378,1
8,0.1535800736253981,1
8,0.1378082805996247,0
8,0.1294757467341164,0
8,0.1806572919362296,1
8,0.1208263995947273,0
8,0.1866141533043229,1
8,0.1370304565687309,0
8,0.1227120063714216,0
8,0.1383847549634134,0
8,0.1433977929854436,0
8,0.1289805786058634,0
8,0.1544630611930121,1
8,0.1356318027269049,0
8,0.1955928168126877,1
8,0.1256109452898845,0
8,0.1947331079326598,1
8,0.1688979339863352,1
8,0.1369175290008607,0
8,0.136622443354713,0
8,0.1435182991079018,0
8,0.1299568508786008,0
8,0.1415642452708568,0
8,0.1195169082438007,0
8,0.1461446193449117,1
8,0.154598317612673,1
8,0.1631060959823355,1
8,0.144890378771855,0
8,0.1278159250431126,0
8,0.1250902547016722,0
8,0.1288564235314498,0
8,0.1314528177184192,0
8,0.1341721926006482,0
8,0.1303585029979833,0
8,0.1449603753389954,0
8,0.1294724872317028,0
8,0.1397127617437694,0
8,0.1197022021687132,0
8,0.141196527449231,0
8,0.1450189163951456,0
8,0.1497084411406645,1
8,0.1379612982177777,0
8,0.1277134765893457,0
8,0.1791226761730337,1
8,0.1187079934371266,0
8,0.1400517263576427,0
8,0.1398667523554335,0
8,0.1400869110353007,0
8,0.1559182171172749,1
8,0.1692456053130316,1
8,0.1692423065888163,1
8,0.117745134015356,0
8,0.1337612726663478,0
8,0.1319625910569018,0
8,0.1369583932350757,0
8,0.1954126661891068,1
8,0.1319581901696943,0
8,0.1844131370388186,1
8,0.1822672241341117,1
8,0.1297374303475528,0
8,0.1792137595101701,1
8,0.1510901476935031,1
8,0.1251981317867574,0
8,0.139414109711681,0
8,0.1252451875713045,0
8,0.1903500327375248,1
8,0.136822213154241,0
8,0.1687888057432159,1
8,0.1533880870650805,1
8,0.1640463874459272,1
8,0.1298207347195519,0
8,0.1429107081064956,0
8,0.1427393598289602,0
8,0.1340643282581405,0
8,0.1315991929747339,0
8,0.1814701501805818,1
8,0.1342222868481059,0
8,0.1311785027304813,0
8,0.1594296443942446,1
8,0.1395255314520337,0
8,0.1296625385074519,0
8,0.1275841745840757,0
8,0.1380109365200909,0
8,0.1308625566955565,0
8,0.1372486153177194,0
8,0.138571386711652,0
8,0.1504849793068431,1
8,0.1258087949080155,0
8,0.1317568827097155,0
8,0.1415361100748479,0
8,0.1534099106001024,1
8,0.1393520448399004,0
8,0.195237072204483,1
8,0.1273099136546772,0
8,0.1394932244843234,0
8,0.1217070676788115,0
8,0.1581598325625549,1
8,0.1249535928742987,0
8,0.1411197171021125,0
8,0.1486897087135016,1
8,0.1574641989199877,1
8,0.1299157462543457,0
8,0.1447171339382827,0
8,0.1308473141477532,0
8,0.1302551476783816,0
8,0.1711989049485783,1
8,0.1633692169691188,1
8,0.1256653819712784,0
8,0.1254933088505924,0
8,0.1457601682444466,0
8,0.1844398420368393,1
8,0.1568177977093041,1
8,0.1378583657410282,0
8,0.1358352896171533,0
8,0.1500583665454433,1
8,0.1330835554035993,0
8,0.1343141694696134,0
8,0.1302950230173977,0
8,0.1249534506587401,0
8,0.1711399203652458,1
8,0.1197686050923767,0
8,0.1219361338005919,0
8,0.1891596905537252,1
8,0.139696201416216,0
8,0.1389396589200452,0
8,0.137665600215254,0
8,0.1799399238054325,1
8,0.1259665695114795,0
8,0.1502583156539181,1
8,0.1450632058276026,0
8,0.1536244098295518,1
8,0.1302866880232401,0
8,0.1705126274305996,1
8,0.1434696641120779,0
8,0.1242948295994712,0
8,0.1262091658662869,0
8,0.1254762189078788,0
8,0.1337455246082894,0
8,0.1298050852185371,0
8,0.2020651348046691,1
8,0.1812681125544531,1
8,0.2031514370388941,1
8,0.1297845013167108,0
8,0.1346744421155662,0
8,0.1312619753296794,0
8,0.135275012922252,0
8,0.1327656965517052,0
8,0.1358316335533399,0
8,0.1278380955922569,0
8,0.184036077032159,1
8,0.1644233963210657,1
8,0.1301411072828622,0
8,0.1341971298076829,0
8,0.1435668158779942,0
8,0.1355484099786743,0
8,0.185088716253547,1
8,0.131667705126721,0
8,0.1221424509533333,0
8,0.1748200306619088,1
8,0.1850236694906074,1
8,0.1274047400657142,0
8,0.1299139620416343,0
8,0.1387838716882022,0
8,0.14626078485066,1
8,0.1651264332561879,1
8,0.1487339397224727,1
8,0.1313074732619393,0
8,0.1839638631740524,1
8,0.1271256170494587,0
8,0.126686576343678,0
8,0.1561215699732364,1
8,0.1425582912839775,0
8,0.1533900604603871,1
8,0.1411776345214529,0
8,0.1267656909388969,0
8,0.1366121796084188,0
8,0.1408976154744407,0
8,0.1276507254720546,0
8,0.1340090714036087,0
8,0.1392255101860688,0
8,0.1255819747764016,0
8,0.1928132506151489,1
8,0.1851459175458082,1
8,0.147147217730432,1
8,0.1257369847050033,0
8,0.1447346193489719,0
8,0.1370567940116117,0
8,0.1275092570619824,0
8,0.1563317560428793,1
8,0.1231637475819037,0
8,0.153717412605836,1
8,0.1343077226682652,0
8,0.1382125892674496,0
8,0.1339280595815312,0
8,0.1325627654440338,0
8,0.1446727718652707,0
8,0.1421368964494256,0
8,0.1361841309325686,0
8,0.1475648993486006,1
8,0.1392650233351342,0
8,0.1443007443065405,0
8,0.1302553348209829,0
8,0.1389971588662501,0
8,0.1899980824461637,1
8,0.1274752078190558,0
8,0.1484445537855328,1
8,0.1303593597987463,0
8,0.129296010784201,0
8,0.133529991945432,0
8,0.1362129155122212,0
8,0.1373468602870463,0
8,0.1455385019555849,0
8,0.1235289382956559,0
8,0.1626024766154739,1
8,0.1343633330448659,0
8,0.1443548615111099,0
8,0.1638495940216774,1
8,0.1491761917374158,1
8,0.1799303378901416,1
8,0.1445424963682433,0
8,0.1391784832322559,0
8,0.1568592109098608,1
8,0.1247888581487606,0
8,0.1397925801663722,0
8,0.1316272393771845,0
8,0.1265525605063753,0
8,0.1367892087635412,0
8,0.1962851263696165,1
8,0.1968840876412663,1
8,0.1386293613121444,0
8,0.1414377438256418,0
8,0.1352544794603002,0
8,0.1824980403537127,1
8,0.1259331062635565,0
8,0.120474406314221,0
8,0.1447551179808615,0
8,0.1459249035611734,0
8,0.1959094170057703,1
8,0.1451789926884631,0
8,0.140060838716869,0
8,0.1255439836410817,0
8,0.1441229542325081,0
8,0.140313590852646,0
8,0.1488087405129125,1
8,0.1240674923918024,0
8,0.1317575784311205,0
8,0.1493283989917977,1
8,0.1275607096950763,0
8,0.1316935885660111,0
8,0.1445893885576777,0
8,0.1713097334055517,1
8,0.1743753808751443,1
8,0.1343237414439899,0
8,0.1253443202765659,0
8,0.1275441903568994,0
8,0.1388587862471426,0
8,0.179949525666419,1
8,0.1315399051970448,0
8,0.1964131153841063,1
8,0.1270411315301334,0
8,0.1256019153258978,0
8,0.1847606552452986,1
8,0.1257932707200008,0
8,0.1813295767361024,1
8,0.1305719979017956,0
8,0.1286588605446136,0
8,0.1433872601720315,0
8,0.1701604185367099,1
8,0.1275300691939662,0
8,0.1250032747242939,0
8,0.1302220794734299,0
8,0.1304543922626085,0
8,0.1965993009363197,1
8,0.1440835209271936,0
8,0.2007213351029368,1
8,0.1259503234072258,0
8,0.1273618104141609,0
8,0.12856172367713,0
8,0.1387021993194007,0
8,0.1899993573790781,1
8,0.1754508790555297,1
8,0.128132958432063,0
8,0.1402388184154518,0
8,0.1752337422235293,1
8,0.1396293565584483,0
8,0.1975239799572939,1
8,0.1248450333310528,0
8,0.1474584368445688,1
8,0.1382534227831512,0
8,0.1755510046061054,1
8,0.1508516736559808,1
8,0.1552184134830762,1
8,0.1548935616784938,1
8,0.1295590243748625,0
8,0.1964770542005924,1
8,0.1367065158527055,0
8,0.1300189870637327,0
8,0.1443020930277077,0
8,0.1306471257644793,0
8,0.1315930380379808,0
8,0.1767570546674018,1
8,0.1486286927709104,1
8,0.125534619195453,0
8,0.1670544471526329,1
8,0.1638306813317821,1
8,0.1396176406690651,0
8,0.1274357321659675,0
8,0.1249086693464506,0
8,0.1489251474173996,1
8,0.1303202874930359,0
8,0.1374517898245034,0
8,0.1944276847953129,1
8,0.1240219619965602,0
8,0.1484423448538387,1
8,0.1751119794139481,1
8,0.1370325686183888,0
8,0.1393537425275714,0
8,0.1257920202426311,0
8,0.1185921835677753,0
8,0.1319145995978635,0
8,0.1502763570097492,1
8,0.1188632052195627,0
8,0.1462611541173173,1
8,0.1821158993564867,1
8,0.1520684139769784,1
8,0.1346557083825466,0
8,0.1325409784732699,0
8,0.1398403200092923,0
8,0.1773525832862409,1
8,0.1474310346872425,1
8,0.1389701321048375,0
8,0.138262644530878,0
8,0.1346144162856286,0
8,0.1305902774707917,0
8,0.1374493538455287,0
8,0.131403804305931,0
8,0.1314731193320088,0
8,0.1848441193567489,1
8,0.196479935340138,1
8,0.121617341501244,0
8,0.171925803780136,1
8,0.1261623285570021,0
8,0.1246442918215528,0
8,0.130750715778538,0
8,0.1315796213881181,0
8,0.1464638660965642,1
8,0.1725349106538303,1
8,0.1402818923002701,0
8,0.1294371855968482,0
8,0.1326893652279762,0
8,0.1272527375493346,0
8,0.1261777446302442,0
8,0.1690566594229529,1
8,0.1402007953925697,0
8,0.1690128014228595,1
8,0.1499497298376821,1
8,0.125323093031344,0
8,0.1527843193010817,1
8,0.1266942893017971,0
8,0.1339834013577458,0
8,0.1252321586875736,0
8,0.1427930078436545,0
8,0.1455976886261892,0
8,0.1355675368843212,0
8,0.1485314458812974,1
8,0.1326113833203537,0
8,0.1274965178834957,0
8,0.1286610863314185,0
8,0.1390198790269901,0
8,0.193237633553822,1
8,0.1894264429910244,1
8,0.1331375923207085,0
8,0.1276507766124347,0
8,0.1462879421547182,1
8,0.1793744552570218,1
8,0.1260422554326696,0
8,0.1265296448832107,0
8,0.1252342855372,0
8,0.1774988741495565,1
8,0.1274753407137173,0
8,0.1429423706600514,0
8,0.185175275668906,1
8,0.1439581712600987,0
8,0.1333475299070459,0
8,0.1253619539283818,0
8,0.127035242384931,0
8,0.1964796398301833,1
8,0.1658282368552329,1
8,0.1379901950679255,0
8,0.1418919420691972,0
8,0.1379833303482417,0
8,0.1582199939054611,1
8,0.196404630239165,1
8,0.1662836384718728,1
8,0.1418330727278156,0
8,0.1510277108067136,1
8,0.1689015325488727,1
8,0.1412505138859389,0
8,0.1360167186572618,0
8,0.1387150468787042,0
8,0.198469910239632,1
8,0.1306432960014314,0
8,0.1386420746596496,0
8,0.1620917404887182,1
8,0.1367846773978188,0
8,0.1367231777159514,0
8,0.1798185049027793,1
8,0.1880673044643108,1
8,0.1315732634730347,0
8,0.1259456652029014,0
8,0.13540363689747,0
8,0.1336204865363061,0
8,0.1349189128147798,0
8,0.130839874576849,0
8,0.1506307454322346,1
8,0.136426144061583,0
8,0.1500127403269228,1
8,0.1702969319191912,1
8,0.1258117227518194,0
8,0.1991289804305567,1
8,0.1322764623364772,0
8,0.1683348646570951,1
8,0.1470383621351883,1
8,0.125056532923542,0
8,0.1408185034045049,0
8,0.1514998478237848,1
8,0.1306667052266096,0
8,0.1526744251335636,1
